Start Station,End Station,Probability
Columbus Park - Clinton St & 9 St,Monmouth and 6th,0.000725689
Columbus Park - Clinton St & 9 St,Newark Ave,0.000725689
Columbus Park - Clinton St & 9 St,Newport PATH,0.003628447
Columbus Park - Clinton St & 9 St,Newport Pkwy,0.013062409
Columbus Park - Clinton St & 9 St,Pershing Field,0.002177068
Columbus Park - Clinton St & 9 St,Riverview Park,0.006531205
Columbus Park - Clinton St & 9 St,Sip Ave,0.000725689
Columbus Park - Clinton St & 9 St,South Waterfront Walkway - Sinatra Dr & 1 St,0.069666183
Columbus Park - Clinton St & 9 St,Southwest Park - Jackson St & Observer Hwy,0.022496372
Columbus Park - Clinton St & 9 St,Stevens - River Ter & 6 St,0.009433962
Columbus Park - Clinton St & 9 St,Van Vorst Park,0.000725689
Columbus Park - Clinton St & 9 St,Warren St,0.003628447
Columbus Park - Clinton St & 9 St,Washington St,0.002177068
Columbus Park - Clinton St & 9 St,Willow Ave & 12 St,0.007256894
Communipaw & Berry Lane,11 St & Washington St,0.002403846
Communipaw & Berry Lane,5 Corners Library,0.002403846
Communipaw & Berry Lane,Astor Place,0.009615385
Communipaw & Berry Lane,Baldwin at Montgomery,0.002403846
Communipaw & Berry Lane,Bergen Ave,0.03125
Communipaw & Berry Lane,Bergen Ave & Stegman St,0.021634615
Communipaw & Berry Lane,Bloomfield St & 15 St,0.002403846
Communipaw & Berry Lane,Brunswick & 6th,0.004807692
Communipaw & Berry Lane,Brunswick St,0.019230769
Communipaw & Berry Lane,Christ Hospital,0.002403846
Communipaw & Berry Lane,Church Sq Park - 5 St & Park Ave,0.004807692
Communipaw & Berry Lane,City Hall,0.103365385
Communipaw & Berry Lane,City Hall - Washington St & 1 St,0.007211538
Communipaw & Berry Lane,Clinton St & 7 St,0.002403846
Communipaw & Berry Lane,Clinton St & Newark St,0.004807692
Communipaw & Berry Lane,Columbus Dr at Exchange Pl,0.019230769
Communipaw & Berry Lane,Columbus Drive,0.002403846
Communipaw & Berry Lane,Communipaw & Berry Lane,0.117788462
Communipaw & Berry Lane,Dey St,0.021634615
Communipaw & Berry Lane,Dixon Mills,0.007211538
Communipaw & Berry Lane,Essex Light Rail,0.002403846
Communipaw & Berry Lane,Grand St,0.012019231
Communipaw & Berry Lane,Grant Ave & MLK Dr,0.002403846
Communipaw & Berry Lane,Grove St PATH,0.158653846
Communipaw & Berry Lane,Hamilton Park,0.036057692
Communipaw & Berry Lane,Harborside,0.009615385
Communipaw & Berry Lane,Hilltop,0.019230769
Communipaw & Berry Lane,Hoboken Ave at Monmouth St,0.004807692
Communipaw & Berry Lane,Hoboken Terminal - Hudson St & Hudson Pl,0.002403846
Communipaw & Berry Lane,Hoboken Terminal - River St & Hudson Pl,0.002403846
Communipaw & Berry Lane,Hudson St & 4 St,0.002403846
Communipaw & Berry Lane,JC Medical Center,0.024038462
Communipaw & Berry Lane,Jackson Square,0.009615385
Communipaw & Berry Lane,Jersey & 3rd,0.007211538
Communipaw & Berry Lane,Jersey & 6th St,0.004807692
Communipaw & Berry Lane,Journal Square,0.007211538
Communipaw & Berry Lane,Lafayette Park,0.038461538
Communipaw & Berry Lane,Leonard Gordon Park,0.002403846
Communipaw & Berry Lane,Liberty Light Rail,0.060096154
Communipaw & Berry Lane,Lincoln Park,0.004807692
Communipaw & Berry Lane,Madison St & 1 St,0.002403846
Communipaw & Berry Lane,Manila & 1st,0.014423077
Communipaw & Berry Lane,Marin Light Rail,0.014423077
Communipaw & Berry Lane,McGinley Square,0.048076923
Communipaw & Berry Lane,Monmouth and 6th,0.004807692
Communipaw & Berry Lane,Montgomery St,0.009615385
Communipaw & Berry Lane,Morris Canal,0.004807692
Communipaw & Berry Lane,Newark Ave,0.019230769
Communipaw & Berry Lane,Newport PATH,0.004807692
Communipaw & Berry Lane,Newport Pkwy,0.004807692
Communipaw & Berry Lane,Paulus Hook,0.012019231
Communipaw & Berry Lane,Pershing Field,0.002403846
Communipaw & Berry Lane,Riverview Park,0.004807692
Communipaw & Berry Lane,Sip Ave,0.021634615
Communipaw & Berry Lane,Union St,0.004807692
Communipaw & Berry Lane,Van Vorst Park,0.007211538
Communipaw & Berry Lane,Warren St,0.009615385
Communipaw & Berry Lane,Washington St,0.007211538
Communipaw & Berry Lane,Willow Ave & 12 St,0.002403846
Dey St,4 St & Grand St,0.007272727
Dey St,5 Corners Library,0.029090909
Dey St,6 St & Grand St,0.003636364
Dey St,9 St HBLR - Jackson St & 8 St,0.003636364
Dey St,Astor Place,0.007272727
Dey St,Baldwin at Montgomery,0.007272727
Dey St,Bergen Ave,0.010909091
Dey St,Brunswick & 6th,0.018181818
Dey St,Brunswick St,0.014545455
Dey St,Christ Hospital,0.007272727
Dey St,City Hall,0.003636364
Dey St,Columbus Dr at Exchange Pl,0.003636364
Dey St,Columbus Drive,0.014545455
Dey St,Dey St,0.083636364
Dey St,Dixon Mills,0.003636364
Dey St,Fairmount Ave,0.003636364
Dey St,Glenwood Ave,0.003636364
Dey St,Grand St,0.010909091
Dey St,Grove St PATH,0.010909091
Dey St,Hamilton Park,0.025454545
Dey St,Heights Elevator,0.003636364
Dey St,Hilltop,0.029090909
Dey St,Hoboken Ave at Monmouth St,0.003636364
Dey St,Hoboken Terminal - Hudson St & Hudson Pl,0.003636364
Dey St,Hudson St & 4 St,0.003636364
Dey St,Jersey & 6th St,0.003636364
Dey St,Journal Square,0.272727273
Dey St,Lafayette Park,0.054545455
Dey St,Leonard Gordon Park,0.007272727
Dey St,Liberty Light Rail,0.007272727
Dey St,Lincoln Park,0.003636364
Dey St,Manila & 1st,0.021818182
Dey St,Marin Light Rail,0.003636364
Dey St,McGinley Square,0.036363636
Dey St,Monmouth and 6th,0.007272727
Dey St,Newark Ave,0.007272727
Dey St,Newport PATH,0.018181818
Dey St,Newport Pkwy,0.003636364
Dey St,Oakland Ave,0.010909091
Dey St,Paulus Hook,0.003636364
Dey St,Pershing Field,0.029090909
Dey St,Sip Ave,0.090909091
Dey St,Southwest Park - Jackson St & Observer Hwy,0.003636364
Dey St,Stevens - River Ter & 6 St,0.058181818
Dey St,Van Vorst Park,0.007272727
Dey St,Warren St,0.007272727
Dey St,Washington St,0.025454545
Dixon Mills,11 St & Washington St,0.00257732
Dixon Mills,8 St & Washington St,0.006443299
Dixon Mills,9 St HBLR - Jackson St & 8 St,0.00257732
Dixon Mills,Adams St & 11 St,0.00128866
Dixon Mills,Adams St & 2 St,0.00128866
Dixon Mills,Astor Place,0.015463918
Dixon Mills,Baldwin at Montgomery,0.021907216
Dixon Mills,Bergen Ave,0.003865979
Dixon Mills,Bergen Ave & Stegman St,0.00257732
Dixon Mills,Brunswick & 6th,0.005154639
Dixon Mills,Brunswick St,0.018041237
Dixon Mills,Christ Hospital,0.012886598
Dixon Mills,Church Sq Park - 5 St & Park Ave,0.003865979
Dixon Mills,City Hall,0.032216495
Dixon Mills,City Hall - Washington St & 1 St,0.006443299
Dixon Mills,Clinton St & 7 St,0.00128866
Dixon Mills,Clinton St & Newark St,0.00128866
Dixon Mills,Columbus Dr at Exchange Pl,0.025773196
Dixon Mills,Columbus Drive,0.019329897
Dixon Mills,Columbus Park - Clinton St & 9 St,0.00128866
Dixon Mills,Communipaw & Berry Lane,0.00128866
Dixon Mills,Dixon Mills,0.078608247
Dixon Mills,Essex Light Rail,0.006443299
Dixon Mills,Fairmount Ave,0.011597938
Dixon Mills,Glenwood Ave,0.006443299
Dixon Mills,Grand St,0.012886598
Dixon Mills,Grove St PATH,0.31056701
Dixon Mills,Hamilton Park,0.027061856
Dixon Mills,Harborside,0.021907216
Dixon Mills,Heights Elevator,0.00257732
Dixon Mills,Hilltop,0.003865979
Dixon Mills,Hoboken Ave at Monmouth St,0.010309278
Dixon Mills,Hoboken Terminal - Hudson St & Hudson Pl,0.025773196
Dixon Mills,Hoboken Terminal - River St & Hudson Pl,0.007731959
Dixon Mills,Hudson St & 4 St,0.00128866
Dixon Mills,JC Medical Center,0.018041237
Dixon Mills,Jersey & 3rd,0.006443299
Dixon Mills,Journal Square,0.00128866
Dixon Mills,Lafayette Park,0.007731959
Dixon Mills,Leonard Gordon Park,0.006443299
Dixon Mills,Liberty Light Rail,0.012886598
Dixon Mills,Lincoln Park,0.007731959
Dixon Mills,Madison St & 10 St,0.00128866
Dixon Mills,Manila & 1st,0.009020619
Dixon Mills,Marin Light Rail,0.050257732
Dixon Mills,Marshall St & 2 St,0.005154639
Dixon Mills,McGinley Square,0.011597938
Dixon Mills,Monmouth and 6th,0.012886598
Dixon Mills,Montgomery St,0.006443299
Dixon Mills,Morris Canal,0.007731959
Dixon Mills,Newark Ave,0.011597938
Dixon Mills,Newport PATH,0.014175258
Dixon Mills,Newport Pkwy,0.011597938
Dixon Mills,Oakland Ave,0.00257732
Dixon Mills,Paulus Hook,0.016752577
Dixon Mills,Pershing Field,0.006443299
Dixon Mills,Riverview Park,0.00257732
Dixon Mills,Sip Ave,0.003865979
Dixon Mills,South Waterfront Walkway - Sinatra Dr & 1 St,0.003865979
Dixon Mills,Southwest Park - Jackson St & Observer Hwy,0.003865979
Dixon Mills,Union St,0.003865979
Dixon Mills,Van Vorst Park,0.015463918
Dixon Mills,Warren St,0.011597938
Dixon Mills,Washington St,0.012886598
Essex Light Rail,11 St & Washington St,0.00273224
Essex Light Rail,12 St & Sinatra Dr N,0.004098361
Essex Light Rail,14 St Ferry - 14 St & Shipyard Ln,0.004098361
Essex Light Rail,4 St & Grand St,0.004098361
Essex Light Rail,7 St & Monroe St,0.00136612
Essex Light Rail,8 St & Washington St,0.00136612
Essex Light Rail,Adams St & 11 St,0.00136612
Essex Light Rail,Adams St & 2 St,0.00136612
Essex Light Rail,Baldwin at Montgomery,0.00136612
Essex Light Rail,Bergen Ave,0.00273224
Essex Light Rail,Bergen Ave & Stegman St,0.00136612
Essex Light Rail,Bloomfield St & 15 St,0.00136612
Essex Light Rail,Brunswick St,0.010928962
Essex Light Rail,Christ Hospital,0.00136612
Essex Light Rail,City Hall,0.023224044
Essex Light Rail,City Hall - Washington St & 1 St,0.009562842
Essex Light Rail,Cliff St & Fulton St,0.00136612
Essex Light Rail,Clinton St & Newark St,0.00136612
Essex Light Rail,Columbus Dr at Exchange Pl,0.069672131
Essex Light Rail,Columbus Drive,0.024590164
Essex Light Rail,Columbus Park - Clinton St & 9 St,0.00136612
Essex Light Rail,Communipaw & Berry Lane,0.00273224
Essex Light Rail,Dixon Mills,0.004098361
Essex Light Rail,Essex Light Rail,0.117486339
Essex Light Rail,Fulton St & Broadway,0.00136612
Essex Light Rail,Glenwood Ave,0.00136612
Essex Light Rail,Grand St,0.020491803
Essex Light Rail,Grove St PATH,0.049180328
Essex Light Rail,Hamilton Park,0.010928962
Essex Light Rail,Harborside,0.035519126
Essex Light Rail,Hoboken Ave at Monmouth St,0.008196721
Essex Light Rail,Hoboken Terminal - Hudson St & Hudson Pl,0.010928962
Essex Light Rail,Hoboken Terminal - River St & Hudson Pl,0.010928962
Essex Light Rail,Hudson St & 4 St,0.00136612
Essex Light Rail,JC Medical Center,0.012295082
Essex Light Rail,Jackson Square,0.00273224
Essex Light Rail,Jersey & 3rd,0.008196721
Essex Light Rail,Jersey & 6th St,0.006830601
Essex Light Rail,Lafayette Park,0.00273224
Essex Light Rail,Liberty Light Rail,0.038251366
Essex Light Rail,Lincoln Park,0.00136612
Essex Light Rail,Madison St & 1 St,0.00136612
Essex Light Rail,Madison St & 10 St,0.00273224
Essex Light Rail,Manila & 1st,0.015027322
Essex Light Rail,Marin Light Rail,0.075136612
Essex Light Rail,McGinley Square,0.004098361
Essex Light Rail,Monmouth and 6th,0.00273224
Essex Light Rail,Montgomery St,0.015027322
Essex Light Rail,Morris Canal,0.06147541
Essex Light Rail,Newark Ave,0.028688525
Essex Light Rail,Newport PATH,0.066939891
Essex Light Rail,Newport Pkwy,0.036885246
Essex Light Rail,Oakland Ave,0.00136612
Essex Light Rail,Paulus Hook,0.038251366
Essex Light Rail,Pershing Field,0.004098361
Essex Light Rail,South Waterfront Walkway - Sinatra Dr & 1 St,0.016393443
Essex Light Rail,Southwest Park - Jackson St & Observer Hwy,0.004098361
Essex Light Rail,Stevens - River Ter & 6 St,0.00136612
Essex Light Rail,Union St,0.00136612
Essex Light Rail,Van Vorst Park,0.019125683
Essex Light Rail,Vesey St & Church St,0.00273224
Essex Light Rail,Warren St,0.032786885
Essex Light Rail,Warren St & W Broadway,0.00136612
Essex Light Rail,Washington St,0.049180328
Fairmount Ave,11 St & Washington St,0.001727116
Fairmount Ave,5 Corners Library,0.001727116
Fairmount Ave,Astor Place,0.005181347
Fairmount Ave,Baldwin at Montgomery,0.018998273
Fairmount Ave,Bergen Ave,0.013816926
Fairmount Ave,Bergen Ave & Stegman St,0.003454231
Fairmount Ave,Brunswick & 6th,0.003454231
Fairmount Ave,Brunswick St,0.005181347
Fairmount Ave,Christ Hospital,0.003454231
Fairmount Ave,City Hall,0.008635579
Fairmount Ave,City Hall - Washington St & 1 St,0.003454231
Fairmount Ave,Columbus Dr at Exchange Pl,0.003454231
Fairmount Ave,Columbus Drive,0.006908463
Fairmount Ave,Columbus Park - Clinton St & 9 St,0.006908463
Fairmount Ave,Dixon Mills,0.01208981
Fairmount Ave,Essex Light Rail,0.001727116
Fairmount Ave,Fairmount Ave,0.056994819
Fairmount Ave,Glenwood Ave,0.013816926
Fairmount Ave,Grand St,0.005181347
Fairmount Ave,Grand St & 14 St,0.005181347
Fairmount Ave,Grant Ave & MLK Dr,0.005181347
Fairmount Ave,Grove St PATH,0.056994819
Fairmount Ave,Hamilton Park,0.005181347
Fairmount Ave,Harborside,0.022452504
Fairmount Ave,Hilltop,0.017271157
Fairmount Ave,Hoboken Ave at Monmouth St,0.001727116
Fairmount Ave,Hoboken Terminal - Hudson St & Hudson Pl,0.003454231
Fairmount Ave,Hoboken Terminal - River St & Hudson Pl,0.005181347
Fairmount Ave,Hudson St & 4 St,0.008635579
Fairmount Ave,JC Medical Center,0.005181347
Fairmount Ave,Jackson Square,0.003454231
Fairmount Ave,Jersey & 3rd,0.001727116
Fairmount Ave,Jersey & 6th St,0.008635579
Fairmount Ave,Journal Square,0.101899827
Fairmount Ave,Lafayette Park,0.001727116
Fairmount Ave,Leonard Gordon Park,0.001727116
Fairmount Ave,Liberty Light Rail,0.001727116
Fairmount Ave,Lincoln Park,0.027633851
Fairmount Ave,Manila & 1st,0.008635579
Fairmount Ave,Marin Light Rail,0.005181347
Fairmount Ave,McGinley Square,0.039723661
Fairmount Ave,Monmouth and 6th,0.003454231
Fairmount Ave,Montgomery St,0.005181347
Fairmount Ave,Newark Ave,0.010362694
Fairmount Ave,Newport PATH,0.013816926
Fairmount Ave,Newport Pkwy,0.008635579
Fairmount Ave,Paulus Hook,0.008635579
Fairmount Ave,Pershing Field,0.01208981
Fairmount Ave,Sip Ave,0.381692573
Fairmount Ave,Union St,0.010362694
Fairmount Ave,Van Vorst Park,0.013816926
Fairmount Ave,W 30 St & 10 Ave,0.001727116
Fairmount Ave,Warren St,0.006908463
Fairmount Ave,Washington St,0.008635579
Glenwood Ave,5 Corners Library,0.005882353
Glenwood Ave,Adams St & 2 St,0.002941176
Glenwood Ave,Astor Place,0.008823529
Glenwood Ave,Baldwin at Montgomery,0.008823529
Glenwood Ave,Bergen Ave,0.017647059
Glenwood Ave,Bergen Ave & Stegman St,0.011764706
Glenwood Ave,Brunswick St,0.005882353
Glenwood Ave,Christ Hospital,0.002941176
Glenwood Ave,Church Sq Park - 5 St & Park Ave,0.002941176
Glenwood Ave,City Hall,0.005882353
Glenwood Ave,City Hall - Washington St & 1 St,0.002941176
Glenwood Ave,Columbus Dr at Exchange Pl,0.014705882
Glenwood Ave,Columbus Drive,0.005882353
Glenwood Ave,Columbus Park - Clinton St & 9 St,0.002941176
Glenwood Ave,Communipaw & Berry Lane,0.005882353
Glenwood Ave,Dey St,0.002941176
Glenwood Ave,Dixon Mills,0.002941176
Glenwood Ave,Essex Light Rail,0.011764706
Glenwood Ave,Fairmount Ave,0.041176471
Glenwood Ave,Glenwood Ave,0.132352941
Glenwood Ave,Grand St,0.011764706
Glenwood Ave,Grand St & 14 St,0.011764706
Glenwood Ave,Grove St PATH,0.026470588
Glenwood Ave,Hamilton Park,0.023529412
Glenwood Ave,Harborside,0.011764706
Glenwood Ave,Hilltop,0.005882353
Glenwood Ave,Hoboken Terminal - Hudson St & Hudson Pl,0.002941176
Glenwood Ave,Hoboken Terminal - River St & Hudson Pl,0.002941176
Glenwood Ave,Hudson St & 4 St,0.002941176
Glenwood Ave,Jackson Square,0.005882353
Glenwood Ave,Jersey & 3rd,0.002941176
Glenwood Ave,Jersey & 6th St,0.008823529
Glenwood Ave,Journal Square,0.058823529
Glenwood Ave,Leonard Gordon Park,0.008823529
Glenwood Ave,Lincoln Park,0.05
Glenwood Ave,Manila & 1st,0.008823529
Glenwood Ave,Marin Light Rail,0.020588235
Glenwood Ave,McGinley Square,0.047058824
Glenwood Ave,Montgomery St,0.008823529
Glenwood Ave,Morris Canal,0.005882353
Glenwood Ave,Newark Ave,0.005882353
Glenwood Ave,Newport PATH,0.005882353
Glenwood Ave,Newport Pkwy,0.005882353
Glenwood Ave,Oakland Ave,0.002941176
Glenwood Ave,Paulus Hook,0.002941176
Glenwood Ave,Pershing Field,0.008823529
Glenwood Ave,Riverview Park,0.011764706
Glenwood Ave,Sip Ave,0.255882353
Glenwood Ave,Union St,0.041176471
Glenwood Ave,Van Vorst Park,0.008823529
Glenwood Ave,Warren St,0.011764706
Glenwood Ave,Washington St,0.014705882
Grand St,11 St & Washington St,0.002401922
Grand St,12 St & Sinatra Dr N,0.008006405
Grand St,14 St Ferry - 14 St & Shipyard Ln,0.009607686
Grand St,4 St & Grand St,0.004003203
Grand St,5 Corners Library,0.000800641
Grand St,6 St & Grand St,0.002401922
Grand St,7 St & Monroe St,0.000800641
Grand St,8 St & Washington St,0.001601281
Grand St,9 St HBLR - Jackson St & 8 St,0.001601281
Grand St,Adams St & 2 St,0.000800641
Grand St,Astor Place,0.001601281
Grand St,Baldwin at Montgomery,0.005604484
Grand St,Bergen Ave & Stegman St,0.005604484
Grand St,Bloomfield St & 15 St,0.001601281
Grand St,Brunswick & 6th,0.002401922
Grand St,Brunswick St,0.021617294
Grand St,Christ Hospital,0.000800641
Grand St,Church Sq Park - 5 St & Park Ave,0.000800641
Grand St,City Hall,0.028823058
Grand St,City Hall - Washington St & 1 St,0.004803843
Grand St,Clinton St & 7 St,0.001601281
Grand St,Clinton St & Newark St,0.003202562
Grand St,Columbus Dr at Exchange Pl,0.059247398
Grand St,Columbus Drive,0.029623699
Grand St,Columbus Park - Clinton St & 9 St,0.000800641
Grand St,Communipaw & Berry Lane,0.004003203
Grand St,Dixon Mills,0.013610889
Grand St,Essex Light Rail,0.004803843
Grand St,Fairmount Ave,0.001601281
Grand St,Glenwood Ave,0.001601281
Grand St,Grand St,0.076060849
Grand St,Grand St & 14 St,0.002401922
Grand St,Grant Ave & MLK Dr,0.000800641
Grand St,Grove St PATH,0.057646117
Grand St,Hamilton Park,0.027221777
Grand St,Harborside,0.018414732
Grand St,Heights Elevator,0.003202562
Grand St,Hilltop,0.000800641
Grand St,Hoboken Ave at Monmouth St,0.004003203
Grand St,Hoboken Terminal - Hudson St & Hudson Pl,0.006405124
Grand St,Hoboken Terminal - River St & Hudson Pl,0.014411529
Grand St,Hudson St & 4 St,0.003202562
Grand St,JC Medical Center,0.024819856
Grand St,Jersey & 3rd,0.013610889
Grand St,Jersey & 6th St,0.004803843
Grand St,Journal Square,0.001601281
Grand St,Lafayette Park,0.002401922
Grand St,Liberty Light Rail,0.029623699
Grand St,Lincoln Park,0.001601281
